@relation new

@attribute year numeric
@attribute iso_code {ALB,DZA,AGO,ARG,ARM,AUS,AUT,AZE,BHS,BHR,BGD,BRD,BLR,BEL,BLZ,BEN,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CAF,TCD,CHL,CHN,COL,COD,COG,CRI,CIV,HRV,CYP,CZE,DNK,DOM,ECU,EGY,SLV,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GRC,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KOR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LTU,LUX,MKD,MDG,MWI,MYS,MLI,MLT,MRT,MUS,MEX,MDA,MNG,MNE,MAR,MOZ,MMR,NAM,NPL,NLD,NZL,NIC,NER,NGA,NOR,OMN,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,ROU,RUS,RWA,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TTO,TUN,TUR,UGA,UKR,ARE,GBR,USA,URY,VEN,VNM,YEM,ZMB,ZWE}
@attribute rank numeric
@attribute government_consumption numeric
@attribute transfers numeric
@attribute gov_enterprises numeric
@attribute top_marg_tax_rate numeric
@attribute size_government numeric
@attribute judicial_independence numeric
@attribute impartial_courts numeric
@attribute protection_property_rights numeric
@attribute military_interference numeric
@attribute integrity_legal_system numeric
@attribute legal_enforcement_contracts numeric
@attribute restrictions_sale_real_property numeric
@attribute reliability_police numeric
@attribute business_costs_crime numeric
@attribute gender_adjustment numeric
@attribute property_rights numeric
@attribute money_growth numeric
@attribute std_inflation numeric
@attribute inflation numeric
@attribute freedom_own_foreign_currency numeric
@attribute sound_money numeric
@attribute tariffs numeric
@attribute regulatory_trade_barriers numeric
@attribute black_market numeric
@attribute control_movement_capital_ppl numeric
@attribute trade numeric
@attribute credit_market_reg numeric
@attribute labor_market_reg numeric
@attribute business_reg numeric
@attribute regulation numeric
@attribute freedom numeric

@data
2013,MRT,142,3.194118,?,8,5,5.398039,2.218605,2.098105,2.545381,3.33333,4.1666,6.266497,7.528995,3.331389,6.21505,0.589744,3.329979,8.239979,5.15208,9.174072,1,6.891532,7.638,4.445159,10,2.507082,6.14756,8.626846,5.874676,4.212897,6.23814,0
2013,MUS,5,6.970588,8.40484,7,9,7.843857,6.762806,5.81581,6.847439,8.8,?,5.034199,6.251072,5.894581,6.972792,0.972973,6.45886,9.806291,9.589969,9.291341,2,9.6719,9.388444,7.420859,10,7.166165,8.493867,9.171627,7.601955,7.546381,8.106654,1
2013,MEX,86,7.441176,6.435967,7,6,6.719286,3.663174,3.685346,4.940766,5.8,3.33,5.656197,7.121581,3.034803,2.800383,1,4.448028,8.600823,9.431879,9.238722,1,8.067856,7.041911,7.035798,10,5.330455,7.352041,9.370915,5.813924,6.63492,7.273253,1
2013,MDA,104,6.470588,6.532819,6,7,6.500852,1.589682,2.455388,3.604309,6.666667,6.67,4.45371,9.600214,3.482567,6.50026,0.756757,4.394117,7.888047,8.597461,9.071642,1,7.639288,8.6672,5.996764,10,3.742598,7.10164,9.700984,5.540709,6.146971,7.129555,1
2013,MNG,63,6.05,7.628007,10,9,8.169502,3.181545,3.064055,4.378727,8.333333,6.666667,5.786718,9.111264,4.568804,6.286775,0.891892,5.400078,6.675679,6.803721,8.279034,2,7.939609,9.133333,4.588517,10,4.991789,7.17841,8.139955,6.973679,6.445435,7.186356,1
2013,MNE,68,6,?,7,7.5,6.833333,3.947841,4.112316,5.172573,7.6,?,4.795719,7.676948,5.535452,6.197756,0.837838,5.173353,9.702018,9.776752,9.558821,1,8.509398,8.131467,6.812477,10,6.912119,7.964016,6.666667,7.338937,6.757316,6.920973,1
2013,MAR,113,4.705882,7.294093,8,3.5,5.874994,4.199668,4.150928,6.423205,6.666667,7.5,5.089875,7.304634,6.441001,7.20066,0.769231,5.403687,9.870972,9.545096,9.6225,0,7.259642,6.171289,7.30729,10,5.116565,7.148786,6.999706,4.543378,6.885617,6.1429,1
2013,MOZ,138,4.532353,9.022196,6,6,6.388637,2.461235,3.345743,3.927917,6.666667,5,0,6.975923,3.103053,4.07255,0.945946,3.843577,8.483382,8.142278,9.147729,0,6.443347,7.9436,6.297193,10,2.395841,6.659159,7.747616,3.031893,5.928849,5.569452,0
2013,MMR,146,3.582353,?,6,8,5.860784,2.670751,2.576938,2.822379,2.5,5,1.870796,5.497665,3.095484,3.553005,0.926829,3.167174,7.583825,9.441799,8.895144,0,6.480192,5.397333,6.045745,10,1.283954,5.681758,5.794464,6.482411,4.413571,5.563482,0
2013,NAM,97,3.438235,7.065763,7,7,6.126,6.124001,5.385996,6.78639,10,8.333333,4.822627,4.481025,4.798062,4.935597,1,6.185226,8.390206,9.178402,8.879815,0,6.612106,5.272533,6.285454,10,4.458954,6.504235,8.890654,7.956565,6.315883,7.721034,1
2013,NPL,116,8.441176,9.425187,8,7,8.216591,3.878512,3.176691,3.895579,3.3,?,3.371598,8.32769,4.718658,3.931608,0.828571,3.954324,8.737581,8.737184,8.191464,0,6.416557,6.218044,4.929613,10,4.729862,6.46938,8.333333,5.880235,6.047677,6.753749,1
2013,NLD,27,0.911765,3.425682,8,3,3.834362,8.482428,7.232843,8.074197,10,10,5.138719,7.947613,8.382063,7.053196,1,8.034562,9.441058,9.704551,9.500011,2,9.661405,8.252,7.783527,10,8.118246,8.538443,8.942783,7.054294,8.142274,8.04645,1
2013,NZL,3,4.588235,6.169287,8,7,6.439381,9.582745,7.828815,8.261998,10,9.166667,7.184062,9.94823,9.143537,7.78585,1,8.766878,9.095206,9.139215,9.739428,2,9.493462,9.160444,8.094738,10,7.184612,8.609949,9.89155,8.656135,8.671101,9.072929,1
2013,NIC,46,9.326471,10,7,8,8.581618,2.086185,3.241698,3.495963,5,5.833333,4.924829,7.260288,4.498421,5.853542,0.897436,4.447828,7.865612,7.840668,8.572924,2,8.569801,8.461333,5.944725,10,6.935587,7.835411,9.577135,6.408474,5.871329,7.285646,1
2013,NER,140,6.95,9.839237,4,5,6.447309,?,4.2,4.101253,3.333333,3.333333,3.161241,6.380126,4.471007,3.759911,0.628571,3.332485,8.055361,9.276266,9.540614,0,6.71806,6.242105,3.302329,10,2.277445,5.45547,9.761049,4.003833,5.712116,6.492333,0
2013,NGA,111,9.135294,9.867494,2,7,7.000697,3.452249,3.465945,3.992854,3.333333,3.333333,3.116641,3.684613,2.702067,3.164591,0.864865,3.133556,9.023888,8.177563,8.304835,1,7.626571,7.2388,6.022922,10,4.721027,6.995687,9.113902,8.215563,4.256713,7.195393,1
2013,NOR,29,1.529412,5.065798,8,5.5,5.023802,8.908236,7.060189,8.319821,10,10,7.7529,9.121524,8.437404,7.682399,1,8.586942,9.802452,8.310716,9.573658,2,9.421707,6.12,7.472357,10,6.340549,7.483226,10,4.401045,8.112228,7.504424,1
2013,OMN,75,0,8.13486,0,10,4.533715,6.843872,5.578083,7.070767,8.333333,8.333333,5.137576,8.711478,7.602797,8.576815,0.589744,5.845669,8.96524,3.102158,9.750917,2,7.954579,8.622222,7.445922,10,6.424981,8.123281,10,7.495329,7.789381,8.428237,1
2013,PAK,125,8.264706,9.110004,6,10,8.343677,4.698028,3.64361,3.794413,3.33,5.833333,3.602491,6.556833,3.069189,3.045648,0.702703,3.554254,8.256097,7.404344,8.462099,0,6.030635,6.868222,6.470977,10,2.238643,6.39446,8.519851,5.492538,5.179725,6.397371,1
2013,PAN,39,6.882353,8.555858,6,6.5,6.984553,2.846472,4.185396,5.835803,8.33,5,2.985719,8.78586,5.884512,4.892293,0.945946,5.269844,9.350647,7.585762,9.194568,2,9.032744,7.851715,7.319829,10,9.126465,8.574502,8.775443,5.471535,6.839401,7.028793,1
2013,PNG,77,3.09523,9.116076,8,5,6.302827,8.757536,3.8,8.27176,7.5,4.166667,1.010608,6.962828,8.406589,7.774687,0.885714,5.934833,8.297033,8.143825,9.007937,1,7.612199,7.116444,6.132049,10,7.386174,7.658667,8.419895,7.022273,6.421209,7.287792,1
2013,PRY,78,7.323529,9.084898,8,8.5,8.227107,1.080835,3.024189,3.693097,2.5,3.333333,4.18777,8.506084,2.089696,4.348346,1,3.640372,8.903585,8.630571,9.463229,2,9.249346,7.944444,5.739496,10,5.682549,7.341622,8.647552,4.395457,5.818619,6.287209,1
2013,PER,33,7.235294,9.612114,7,6,7.461852,2.450754,3.2463,4.228868,7.5,5,5.084941,8.792408,2.693076,3.327151,1,4.702611,8.623325,9.089874,9.436699,2,9.287475,9.0848,6.70813,10,7.953938,8.436717,9.666667,6.905227,6.583978,7.718624,1
2013,PHL,30,7.882353,9.231608,10,7,8.52849,4.255228,4.317626,5.466528,5,4.166667,3.116401,7.925068,4.394844,5.526239,0.891892,4.642346,8.765672,9.559312,9.400461,2,9.431361,7.705644,6.904138,10,5.654044,7.565957,9.320668,6.783667,6.527,7.543778,1
2013,POL,56,5,5.124913,7,5.5,5.656228,5.180657,3.101566,5.540383,10,7.5,4.123415,9.277712,5.107186,7.35075,0.864865,5.924227,9.097778,9.468371,9.793146,2,9.589824,8.252,6.840149,10,5.361762,7.613478,8.103157,7.700044,6.621029,7.474743,1
2013,PRT,33,5.088235,4.045435,10,2.5,5.408418,5.817639,3.652817,6.410053,10,8.333333,5.503705,7.581509,7.222002,8.373858,1,6.988324,9.908789,9.604213,9.945117,2,9.86453,8.252,7.548429,10,5.995073,7.948876,8.317215,6.458465,7.431069,7.40225,1
2013,QAT,30,0,9.613648,?,10,6.537883,8.291184,7.447272,8.326974,6.666667,8.333333,4.85643,9.655697,8.822546,9.213084,0.615385,6.426824,9.381849,3.852022,9.373686,2,8.151889,8.592978,6.922998,10,5.205635,7.680403,10,8.053016,8.715433,8.922816,1
2013,ROU,25,6.282353,6.778302,8,7,7.015164,4.10341,3.568794,4.925332,8.333333,5.8,4.849985,9.147848,5.361124,5.585869,1,5.741744,9.595663,9.283903,9.202928,2,9.520623,8.252,6.598314,10,7.154052,8.001091,9.623111,7.47074,6.550554,7.881468,1
2013,RUS,98,4.141176,5.046163,10,7,6.546835,3.174561,3.421775,3.88961,6.7,5,7.547067,9.608043,3.658894,5.785028,0.783784,4.834547,7.925775,7.901269,8.647499,2,8.618636,4.638533,6.095883,10,4.709279,6.360924,8.166989,5.908848,6.19031,6.755382,1
2013,RWA,38,7.405882,8.843306,0,6.5,5.687297,6.474835,6.261825,7.107198,6.1,?,3.731258,9.362353,7.95311,8.557483,0.948718,6.765469,8.824321,8.667485,8.392168,2,8.970994,7.127644,6.043039,10,5.741533,7.228054,8.52514,8.3926,8.133686,8.350476,1
2013,SAU,104,0,?,?,10,5,7.022563,5.413793,6.868124,8.333333,8.333333,4.00807,9.848806,7.016248,7.708015,0.435897,5.14947,8.678611,3.513529,9.298747,2,7.872722,7.8688,6.869679,10,2.421626,6.790026,9,7.579868,7.268307,7.949392,1
2013,SEN,123,6.823529,10,7,5,7.205882,4.205931,4.571227,4.910431,4.2,5,2.78829,3.661743,6.044069,5.858788,0.641026,3.759816,9.20556,9.361255,9.860275,0,7.106773,7.407644,6.738984,10,3.778492,6.98128,8.965675,4.013293,4.91458,5.964516,1
2013,SRB,92,6.10574,3.689298,10,7.5,6.82376,2.592093,2.509358,3.576209,6.666667,5.833333,3.613122,8.091921,4.714204,5.296795,1,4.765967,8.526355,9.041893,8.461147,1,7.757349,8.315022,6.828596,10,4.287343,7.35774,7.344974,6.81155,5.90835,6.688291,1
2013,SYC,57,0.497059,9.141765,7,10,6.659706,5.197459,4.482802,5.252647,8.6,?,4.064277,7.075347,5.197397,5.270842,0.974359,5.570255,8.798092,5.097165,9.132212,2,8.256867,9.053333,6.732622,10,7.963464,8.437355,7.666667,6.990231,7.150686,7.269195,1
2013,SLE,126,9.564706,10,4,6.5,7.516176,3.014806,3.046597,4.002115,4.166667,5.833333,4.183307,5.391561,3.992475,4.678713,0.837838,3.911488,8.462475,7.831063,7.946717,1,7.310064,7.956889,6.201149,10,3.191315,6.837338,3.666667,5.853374,5.505688,5.008576,1
2013,SGP,2,5.514706,8.854174,8,10,8.09222,7.77999,7.118874,8.729053,8.333333,8.333333,7.766531,8.994562,8.603103,8.61769,0.972973,8.141415,8.863048,8.545035,9.522546,2,9.232657,8.346133,8.44384,10,8.550392,8.835091,10,7.602554,9.14203,8.914861,1
2013,SVK,39,4.647059,4.455113,10,5.5,6.150543,2.099166,2.200223,4.737151,10,6.666667,4.534446,9.688163,4.266441,5.909794,1,5.566894,9.692594,9.743485,9.719905,2,9.788996,8.252,6.890601,10,6.734722,7.969331,9.184686,6.9334,6.144665,7.420917,1
2013,SVN,89,4.014706,4.619403,7,2,4.408527,3.921375,2.382382,5.298992,9.166667,7.5,4.228332,7.273111,6.554471,7.574464,0.945946,5.827005,9.426368,9.564468,9.64793,2,9.659691,8.252,6.944537,10,4.72142,7.479489,6.333588,5.943896,6.845483,6.374322,1
2013,ZAF,68,4.276471,8.300045,10,5.5,7.019129,7.398823,6.759308,7.6663,8.333333,3.33,3.925506,7.527308,4.394316,2.920065,1,5.806107,8.829672,9.519258,9.337781,1,8.171678,6.964622,6.881688,10,4.977662,7.205993,8.946008,6.071347,6.586458,7.201271,1
2013,ESP,45,4.382353,4.444559,10,4,5.706728,3.671719,3.8388,5.53676,8.333333,8.333333,5.496975,7.768071,8.00948,6.963813,1,6.439143,9.90996,9.824634,9.718274,2,9.863217,8.252,7.223455,10,5.595074,7.767632,8.73397,5.410058,6.790639,6.978223,1
2013,LKA,95,8.732353,9.354047,7,8.5,8.3966,4.391878,4.887152,5.505682,3.333333,4.166667,3.614643,7.359712,4.418267,6.30904,0.918919,4.689238,9.711667,9.486038,8.617691,0,6.953849,6.365378,6.561963,10,2.236221,6.29089,7.650121,6.436755,6.478098,6.854991,1
2013,SUR,91,0,8.584783,10,5,5.896196,4.747271,3.20406,3.756053,5,5,2.745758,3.493337,5.745499,5.512717,0.974359,4.30023,9.800154,8.068898,9.607843,2,9.369224,7.479289,6.84824,10,3.98442,7.077987,7.988667,7.824678,4.993911,6.935752,1
2013,SWZ,103,6.076471,9.875389,2,7,6.237965,4.123281,4.441616,5.491339,5.1,?,1.591294,7.269266,5.952674,5.816709,0.692308,4.208154,8.469863,9.191134,8.87608,1,7.884269,4.5792,6.660839,10,5.336094,6.644033,9.190725,7.714039,6.554267,7.819677,1
2013,SWE,36,1.205882,4.383492,7,1,3.397344,7.844071,6.750356,7.820103,9.166667,10,6.149692,8.321952,7.802193,6.922417,1,7.864161,9.388021,9.840041,9.991141,2,9.804801,8.252,7.482592,10,5.873415,7.902002,9.867139,6.852341,7.902003,8.207161,1
2013,CHE,4,6.4,6.069195,10,7,7.367299,8.450412,7.07521,8.726936,10,8.333333,6.067159,9.598999,8.703974,7.682484,1,8.293167,8.908941,9.950434,9.951802,2,9.702794,6.184444,7.031063,10,5.839711,7.263805,9.333333,7.791231,8.347601,8.490722,1
2013,SYR,156,6.812565,8.96703,2,7,6.194899,0,0,0,3.333333,7.5,3.219695,4.640914,0,0,0.487179,1.544514,9.478306,0,0,2,4.869577,5.231556,3.578385,5.199291,0.277778,3.571752,5.585419,3.683333,3.177044,4.148599,0
2013,TWN,13,5.514186,9.155313,7,7,7.167375,5.399595,4.491848,7.882443,6.666667,8.333333,5.545584,7.886393,6.659954,7.898131,0.891892,6.386601,9.49595,9.227451,9.84,2,9.64085,7.83553,7.527655,10,6.139203,7.875597,8.988048,5.495613,8.033407,7.505689,1
2013,TJK,104,8.970588,9.063488,0,8.5,6.633519,4.322917,4.516129,4.754386,3.3,?,5.67456,8.084497,4.754386,5.652921,0.756757,4.508255,9.827866,8.229962,8.998071,2,9.263975,8.470489,2.577618,10,2.733071,5.945295,8.470103,4.873742,5.900806,6.414884,1
2013,TZA,84,6.117647,9.97124,7,5.5,7.147222,3.672899,4.156517,4.24637,6.666667,8.333333,5.71449,7.254551,4.110412,5.24872,0.914286,5.254072,8.282803,9.260425,8.425855,1,7.742271,7.060178,5.940978,10,5.101359,7.025629,9.066506,6.410207,5.727909,7.068207,1
2013,THA,100,4.567647,9.119337,7,8,7.171746,4.670751,4.252671,5.154257,3.333333,4.166667,6.237189,7.891321,3.668202,5.353741,0.864865,4.633996,9.161137,9.485956,9.563023,0,7.052529,6.924178,6.972789,10,4.662713,7.13992,9.30985,4.682623,7.20547,7.065981,1
2013,TLS,95,0,8.16842,7,10,6.292105,3.850188,3.21653,2.997393,5.3,?,0,?,4.292972,4.733811,1,3.484413,9.240397,7.711725,7.768676,2,8.680199,9.622222,5.765795,?,6.668753,7.352257,9.5,6.856923,5.763561,7.373495,1
2013,TGO,122,6.967647,8.447262,4,7,6.603727,?,3.8,7.994003,0,5,3.147057,1.942985,6.947785,8.202081,0.897436,4.391842,9.270158,9.222585,9.645306,0,7.034512,7.386711,6.296131,10,3.196427,6.719817,8.333333,4.893155,6.230613,6.485701,1
2013,TTO,86,6.270588,8.418998,0,7,5.422397,5.999645,3.812035,5.213455,8.333333,3.33,2.964498,6.24378,3.4645,2.091688,0.974359,4.546832,8.679616,5.050341,8.960037,2,8.172498,7.550756,7.515066,10,7.359592,8.106354,8.681725,7.633604,6.416596,7.577309,1
2013,TUN,119,5.426471,6.411152,7,5.5,6.084406,4.26144,4.229206,4.992945,6.666667,8.333333,4.881959,7.257791,5.140627,4.369247,0.794872,4.999039,9.034574,9.599364,8.840291,0,6.868557,6.965778,6.215757,10,5.355464,7.13425,7.004071,6.059339,6.869124,6.644178,1
2013,TUR,83,6.3,6.032527,7,7,6.583132,3.452859,4.456695,5.936299,3.333333,5.833333,5.786381,8.57176,4.299569,5.838991,0.918919,5.064797,8.143023,9.448872,8.501382,2,9.023319,5.940889,6.855122,10,5.390334,7.046586,7.967823,4.859308,6.869135,6.565422,1
2013,UGA,39,8.852941,9.980324,10,4,8.208316,3.306266,4.160181,4.002778,3.333333,5.833333,4.869959,8.332684,4.540469,3.953254,0.914286,4.502002,8.519565,6.602451,8.90712,2,8.507284,7.043911,5.780862,10,8.402923,7.806924,8.829146,8.856296,5.894428,7.859957,1
2013,UKR,127,5.435294,3.458197,10,7,6.473373,1.693749,2.454374,2.829519,8.333333,6.666667,4.80262,8.832298,2.747317,4.750189,0.756757,4.207439,8.358526,8.033488,9.944751,0,6.584191,8.800444,5.546399,10,3.331741,6.919646,6.825924,5.371759,6.032544,6.076742,1
2013,ARE,18,6.614706,8.523877,2,10,6.784646,7.68236,6.571823,7.432784,8.333333,6.666667,5.330704,9.896459,8.65139,9.199206,0.538462,5.962797,8.696603,5.970892,9.779862,2,8.611839,8.807111,8.328694,10,6.316822,8.363157,8.333333,8.553706,9.106784,8.664608,1
2013,GBR,8,4.944118,5.205203,10,4,6.03733,8.668811,7.361175,8.698251,10,8.333333,4.746843,8.081595,7.678392,6.742574,1,7.812331,9.657211,9.751735,9.489091,2,9.724509,8.252,7.601998,10,7.238822,8.273205,7.582918,8.211076,8.033242,7.942412,1
2013,USA,12,6.411765,6.076996,8,5,6.37219,6.836604,6.091506,7.248838,6.666667,8.333333,5.446118,8.923825,7.891956,5.331723,1,6.974508,8.176688,9.797468,9.707033,2,9.420297,8.411911,7.465697,10,3.621246,7.374713,9.068417,9.026069,7.617446,8.570644,1
2013,URY,55,6.647059,5.98286,8,8,7.15748,7.690399,4.896113,6.498809,5.833333,4.166667,3.846263,6.451672,5.137184,4.692582,1,5.468113,8.138409,9.399983,8.284973,2,8.955841,7.742667,6.970881,10,7.524929,8.059619,7.859695,5.611237,6.565985,6.678972,1
2013,VEN,157,7.062095,5.773842,0,6,4.708984,0.192062,0.637052,0.869959,0.833333,1.666667,3.212149,8.195462,1.214753,1.479997,1,2.033493,2.768404,3.758525,1.872114,1,3.349761,7.513822,2.375017,0,3.389397,3.319559,4.7649,2.289768,2.552251,3.202306,0
2013,VNM,113,9.235294,?,?,6,7.617647,4.004807,3.894147,4.342124,5,6.666667,5.687989,8.725517,4.447831,5.863947,0.820513,4.918725,8.825793,7.457996,8.681549,0,6.241334,7.553333,6.263271,10,2.41461,6.557804,9.143799,5.340455,5.059162,6.514472,1
2013,YEM,120,7.902941,9.020396,6,9,7.980834,2.130664,2.32477,3.4714,5.83,3.333333,3.780803,9.049234,2.117839,2.41038,0.615385,3.091525,9.689074,4.883361,7.806312,2,8.094687,8.44,5.376806,10,3.777667,6.898618,5,7.036699,4.716384,5.584361,1
2013,ZMB,78,6.2,10,4,5.5,6.425,4.522343,4.781929,6.023462,8.333333,6.666667,3.508419,4.679061,5.07229,5.978081,1,5.507287,7.948863,8.523712,8.604465,2,8.76926,6.861067,4.186663,10,8.73176,7.444872,7.212462,6.234145,6.304957,6.583855,1
2013,ZWE,147,5.488235,10,6,5,6.622059,2.50819,3.235091,2.284086,3.333333,5,2.374701,6.821422,3.267244,6.198008,0.837838,3.575827,7.292273,5.61617,9.673676,1,6.89553,4.383378,3.885775,10,4.087193,5.589087,2.666667,4.55448,4.284487,3.835211,0
2012,ALB,59,8.147059,7.611651,8,8.5,8.064677,2.220288,3.229334,3.075611,8.333333,4.166667,4.338835,5.72763,4.492725,5.418316,0.962963,4.471492,9.432128,9.816834,9.594,2,9.71074,8.964178,6.280834,10,3.216676,7.115422,7.055868,6.833993,5.967623,6.619162,1
2012,DZA,149,0.382353,7.817129,0,4.5,3.17487,3.690189,2.80661,3.706941,5,5,4.386016,6.475498,4.577516,5.103555,0.730769,3.917916,9.169656,5.595407,8.222,1,6.996766,6.864,5.551936,7.197872,1.613343,5.306788,6.647249,4.794133,4.558497,5.333293,0
2012,AGO,141,1.779412,8.403203,0,9.5,4.920654,2.40196,2.461703,2.941177,3.333333,4.166667,2.3022,5.404112,3.285715,3.989898,0.962963,3.302878,8.842997,4.448758,7.942,1,6.558439,8.315644,4.342305,10,1.908587,6.141634,9,2.772488,4.603624,5.458704,0
2012,ARG,146,5.702941,5.243418,6,4,5.23659,2.293891,2.097857,2.451977,7.5,3.3,4.772538,6.819397,2.932124,4.364056,0.962963,3.983925,6.81683,9.364582,5.12,1,6.575353,5.664444,4.866486,1.196755,3.084881,3.703141,7.124,5.342002,4.705094,5.723699,0
2012,ARM,13,8.494118,7.99504,10,8,8.622289,3.251129,4.19086,5.925756,5.833333,5,5.014409,9.834834,5.07495,7.889837,1,5.779457,9.665126,8.211887,9.488,2,9.341253,8.898444,6.420218,10,4.027569,7.336558,9.717241,6.558655,6.677789,7.651228,1
2012,AUS,8,4.411765,6.785688,10,5.5,6.674363,7.901584,5.755223,7.058891,10,9.166667,6.163152,8.271397,8.306307,7.275386,1,7.766512,9.021008,9.150926,9.888,2,9.514984,9.201689,7.627943,10,4.011102,7.710184,9.596215,6.744523,8.036912,8.125883,1
2012,AUT,21,4.205882,3.292381,10,3.5,5.249566,6.837839,5.951822,8.146518,10,10,6.378972,8.100494,8.212631,8.323486,1,7.99464,8.896679,9.752033,9.502,2,9.537678,8.213111,7.626039,10,5.292936,7.783021,9.026742,6.195987,7.425057,7.549262,1
2012,AZE,113,5.676471,8.122631,0,6,4.949775,3.803805,4.633254,4.964516,5.833333,5.833333,7.554419,9.627753,5.535754,7.87712,0.923077,5.946932,9.187344,3.468217,9.788,1,6.86089,7.974844,5.837612,10,3.342386,6.788711,8,6.502861,6.662543,7.055135,1
2012,BHS,50,6.617647,8.947548,7,10,8.141299,?,6.596738,?,10,7.5,5.490581,3.716887,?,?,0.945946,6.480819,9.333553,9.381653,9.606,0,7.080302,3.238978,7.759811,10,4.367138,6.341482,8.622733,8.861606,8.002213,8.495518,1
2012,BHR,46,3.647059,9.301907,4,10,6.737242,5.857567,5.089921,7.514981,5,7.5,4.785814,8.526603,6.653213,5.751166,0.536585,4.838474,9.627262,5.345008,9.45,2,8.605567,8.457778,7.387413,10,4.954455,7.699911,9.796,8.327133,8.168937,8.764024,1
2012,BGD,116,9.735294,9.637865,7,9,8.84329,2.391894,3.69426,3.925268,4.166667,3.333333,0.941148,3.167322,2.715885,4.774569,0.814815,2.934994,8.536583,9.570215,8.756,0,6.7157,6.588178,5.749221,10,1.839213,6.044153,7.949667,6.509762,5.539731,6.666387,1
2012,BRD,92,6.823529,6.101253,7,5,6.231196,7.511506,5.607368,6.728888,9.5,?,3.803003,5.267634,7.792609,5.721397,0.871795,6.075425,8.978046,8.035189,9.094,0,6.526809,6.028711,7.610402,10,5.714609,7.338431,7.377,7.699893,6.458204,7.178366,1
2012,BEL,42,2.352941,2.342307,10,1,3.923812,7.377463,5.231475,7.351332,10,8.333333,5.583266,4.615816,7.723071,7.558106,1,7.085985,9.31491,9.851819,9.432,2,9.649682,8.213111,7.821798,10,6.057206,8.023029,9.524608,7.412224,7.336116,8.090983,1
2012,BLZ,64,6.597597,8.648811,6,9,7.561602,7.05728,4.776771,7.099979,6.8,?,3.329066,7.288232,7.916399,7.981496,0.837838,6.0016,8.701026,9.561491,9.736,0,6.999629,6.569511,7.435172,10,4.216988,7.055418,9.614609,7.732531,6.750972,8.032704,1
2012,BEN,134,6.191176,9.173147,2,3.5,5.216081,2.896399,3.756165,4.066285,7.1,?,1.068747,3.88617,5.680187,5.294055,0.862069,3.92757,9.92334,8.898067,8.65,0,6.867852,6.846711,5.150826,10,1.472009,5.867386,10,5.735963,4.654433,6.796799,0
2012,BOL,110,6.323529,8.836512,0,10,6.29001,3.507216,4.009745,3.68895,5,4.166667,3.993334,6.735227,3.656264,4.626946,0.888889,4.132925,8.531512,7.378652,9.082,2,8.748041,7.924111,5.631376,10,4.409486,6.991243,9,4.50317,3.67676,5.726643,1
2012,BIH,85,5.583139,5.025788,4,6.5,5.277232,4.789287,4.334689,4.46532,4.9,?,3.914579,7.78535,7.296133,8.70109,0.962963,5.666393,9.794726,8.743766,9.59,1,8.282123,8.0904,6.488129,10,4.668274,7.311701,9.480411,7.010708,5.674085,7.388402,1
2012,BWA,55,4,7.164033,7,9,6.791008,7.174972,5.94721,6.571671,8.333333,5.833333,3.336071,8.040084,5.7342,6.14705,0.962963,6.22891,9.484243,5.826647,8.492,2,8.450722,5.231644,5.886929,10,6.147173,6.816437,9.333333,7.495492,7.105077,7.977967,1
2012,BRA,116,4.932353,6.323848,4,8,5.81405,4.77871,4.00897,5.997354,6.666667,3.333333,3.997439,8.578374,5.550551,4.003645,0.962963,5.11625,9.005207,9.530409,8.92,1,8.113904,7.194889,6.433711,9.607843,4.991611,7.057013,6.988024,4.543913,3.70209,5.078009,1
2012,BRN,67,0,?,?,10,5,6.732558,5.23035,5.966231,8.333333,8.333333,4.171104,4.802773,7.196536,8.613684,0.794872,5.921073,9.107137,3.670672,9.908,2,8.171452,8.66,6.570893,10,5.342921,7.643454,9.533445,8.859879,7.485005,8.62611,1
2012,BGR,39,6.029412,5.410651,8,8.5,6.985016,2.668194,3.041257,4.229985,8.333333,4.166667,4.767973,8.782148,3.971233,4.854583,0.961538,4.883727,9.92501,8.538351,9.41,2,9.46834,8.213111,6.030498,10,6.018148,7.565439,9.884135,7.676648,6.225088,7.928624,1
2012,BFA,133,4.382353,10,2,4,5.095588,1.827416,3.602097,4.45131,4.166667,5,2.139195,4.690603,5.106713,4.858227,0.962963,3.90872,8.402342,9.171359,9.236,0,6.702425,7.326711,4.550102,10,2.130661,6.001869,9.235,7.242353,5.567932,7.348429,0
2012,BDI,143,4.647059,9.306713,2,1,4.238443,1.112165,2.53112,2.77574,1.8,?,2.654616,8.456744,1.824564,4.598033,0.862069,2.997114,8.669737,8.053782,6.398,1,7.03038,6.835022,4.265221,10,1.11903,5.554818,6.396667,7.440629,5.021779,6.286358,0
